I don't think he understood that I wasn't asking for funding. ,neutral,
"I felt like a war photographer who takes pictures of terrible events, but doesn't intervene on their behalf.And so in 1997, I said, ""Let's get women together. ",neutral,
"I found out she wasn't from New York, she's not an American, doesn't know anybody here. ",neutral,
"I guess I'm supposed to give you my one-sentence wish, but we're way out of time.Chris Anderson: That is an incredible wish. ",neutral,
"I have always decided that I was going to be an expert on one thing, and I am an expert on this person, and so I write about it. ",neutral,
"I have their date of birth, their age, what they did in their household, if they spoke English, and that's it, that's all I know of these people. ",neutral,
I hope that you will take a look at it. ,neutral,
"I knew that there was a completely other story being told, and I was thinking, ""How are people supposed to communicate with each other when they're getting completely different messages, and nobody knows what the other's being told?",neutral,
I know many religions are so anxious about preserving the purity of their faith among their children that they are intent on keeping their children ignorant of other faiths. ,neutral,
I know that's the stereotype; I've never met one of them. ,neutral,
"I know the ropes now, know what the tricks are. ",neutral,
"I like music, and I like banjos, and I think I probably heard Steve Martin playing, and I said, ""I could do that."" And I said to my husband, ""Ben, can I buy a banjo?",neutral,
"I mean the world where advanced building materials means cement roofing tiles that are made by hand, and where, when you work 10 hours a day, you're still only earning 60 dollars in a month. ",neutral,
"I mean, even if women tried to have a baby every single year from the time they were 15 to the time they were 45, assuming they didn't die from exhaustion, it still seems like some women would have some time left over to hear the word of God."" And they said, ""No.""(Laughter)Well, then they didn't look so fresh-faced and cute to me any more, but they had more to say. ",neutral,
"I mean, my dad had a very distinctive wrapping style, and my mother's handwriting was so close to Santa's.(Laughter)Plus, why would Santa save time by having to loop back to our house after he'd gone to everybody else's?",neutral,
"I mean, you're looking at the sales-and-marketing team. ",neutral,
"I picked up that book, and as we drove from the edge of the Grand Canyon to Big Sur, and to, actually, here where we are today, in Monterey, I read that book, and from when I was reading that book, I knew that I wanted to have a life in medicine. ",neutral,
"I put fertility rate here: number of children per woman: one, two, three, four, up to about eight children per woman. ",neutral,
"I ran up to him and said, ""Bill! I just realized that the age of reason starts when you turn seven, and then you're capable of committing any and all sins against God and man."" And Bill said, ""So?",neutral,
"I really think as the world is getting smaller, it becomes more and more important that we learn each other's dance moves, that we meet each other, we get to know each other, we are able to figure out a way to cross borders, to understand each other, to understand people's hopes and dreams, what makes them laugh and cry. ",neutral,
"I remember when I started practicing Buddhism 14 years ago, and I was told that the end of this practice was to be happy, I said, ""How could you be happy and live in this world of suffering and live in this world of pain?",neutral,
"I remember when I was little, my mom asked me, ""Would you like to play the violin or the piano?",neutral,
"I say, ""Terry, please, I'm trying to fry an egg in here.""(Laughter)""Give me a break.""(Laughter)Actually, do you know that old philosophical thing, if a tree falls in a forest and nobody hears it, did it happen?",neutral,
"I submit that the intelligence of a lancet fluke is down there, somewhere between petunia and carrot. ",neutral,
"I teach wonderfully intelligent students, and I assign 20 percent less work than I used to. ",neutral,
"I think he's going to talk about that later in the conference.Now, I don't think that probability is the right category to discuss this issue in, but I do agree with him about this: We can survive and we can fail to survive. ",neutral,
"I think inside at some point, we put our heads down on the pillow and we go, ""There's got to be more to life than this."" Get up in the morning, go to work, come home and watch TV, go to bed, get up in the morning, go to work, come home, watch TV, go to bed, go to parties on weekends. ",neutral,
I took these two men and I did an indirect negotiation. ,neutral,
"I used to be on the board of The Royal Ballet, as you can see. ",neutral,
"I want to make this open to everybody, so that the health officer in Nairobi or in Patna, Bihar will have as much access to it as the folks in Ottawa or in CDC. ",neutral,
"I want you to make me famous, I want you to give me influence."" And it just sounds like the most egotistical request you could make, if you were going to pray. ",neutral,
"I was taken to the secret ice cream-eating place in a little town, where we went to a back room, and women were seated and a curtain was pulled around us, and they were served vanilla ice cream. ",neutral,
"I was with 2,000 people from 45 countries, we were translating four languages simultaneously for a program I was conducting, for a week. ",neutral,
"I wonder whether we might help ourselves to understand, say, quantum theory, if we brought up children to play computer games beginning in early childhood, which had a make-believe world of balls going through two slits on a screen, a world in which the strange goings-on of quantum mechanics were enlarged by the computer's make-believe, so that they became familiar on the Middle-World scale of the stream. ",neutral,
I would recommend it. ,neutral,
"I'll do some things you could never imagine possible."" And if you've watched that movie, ""Ten Commandments,"" all of those big miracles that happen in Egypt are done through this staff.Last year, I was invited to speak at the NBA All-Stars game. ",neutral,
I'll give you a few quotes. ,neutral,
I'll give you one very dramatic example of this: a study that was done of investments in voluntary retirement plans. ,neutral,
"I'll show you some stuff that's just ready to come out of the lab, literally, and I'm really glad that you guys are going to be among the first to see it in person, because I really think this is going to really change the way we interact with machines from this point on.Now, this is a rear-projected drafting table. ",neutral,
"I'll take number three."" We explained we would have number three mailed to them. ",neutral,
"I'm going to call these people below the barrier ""shutouts"" because they're really shut out of the process of being able to share their knowledge with the world. ",neutral,
"I'm going to talk to you about some stuff that's in this book of mine that I hope will resonate with other things you've already heard, and I'll try to make some connections myself, in case you missed them.But I want to start with what I call the ""official dogma."" The official dogma of what?",neutral,
"I'm interested in what I like to call the ""triple bottom line"" that sustainable development can produce. ",neutral,
I'm not interested at all in blobism or any of that superficial rubbish that you see coming out as design. ,neutral,
"I'm not sure what they're smoking.(Laughter)This is a Grip Clip, designed by somebody who said, ""All you need is some way to attach membrane structures to physical support beams."" This guy designed for NASA, is now doing housing. ",neutral,
I'm not talking about designing telephones that look like that and I'm not looking at designing architecture like that. ,neutral,
I'm not telling you about it because I want to use it. ,neutral,
I'm Rich Baraniuk and what I'd like to talk a little bit about today are some ideas that I think have just tremendous resonance with all the things that have been talked about the last two days. ,neutral,
I've looked at 130 societies through the demographic yearbooks of the United Nations. ,neutral,
"If a neutrino had a brain, which it evolved in neutrino-sized ancestors, it would say that rocks really do consist of empty space. ",neutral,
"If all the people who were talking over this period worked on a car together, it would be a joy, absolute joy.So there's a new X-light system I'm doing in Japan.There's Tuareg shoes from North Africa. ",neutral,
"If anybody's got a whale skeleton they want to sell me, I'll put it in the studio.So I'm just going to interject a little bit with some of the things that you'll see in the video. ",neutral,
"If I asked all of you, for example, in this room, what you want in a coffee, you know what you'd say?",neutral,
"If I change this, and take GDP per capita instead of family income, and I turn these individual data into regional data of gross domestic product, and I take the regions down here, the size of the bubble is still the population. ",neutral,
"If life has arisen on only one planet in the entire universe, that planet has to be our planet, because here we are talking about it. ",neutral,
"If this book were to be published by a regular publisher, it would cost at least 122 dollars.So what we're seeing is moving this burning or publication process from the regular, sort of single-authored book towards community-authored materials that are modular, that are customized to each individual class and published on demand very inexpensively, either pushed out through Amazon or published directly through an on-demand press, like QOOP. ",neutral,
"If this were Afghanistan, only one person in this room would know how the use the Internet. ",neutral,
"If we don't look in the data, I think we all underestimate the tremendous change in Asia, which was in social change before we saw the economical change.Let's move over to another way here in which we could display the distribution in the world of the income. ",neutral,
"If we'd evolved in a vacuum, we would expect them to hit the ground simultaneously. ",neutral,
"If you engage in that type of behavior, you'll be asked to leave the community.So, real-time peer review. ",neutral,
"If you look at my driver's license, I have the same look, and it's a pretty disturbing thing, but it's something that is really important.And the last story I really want to tell is this story, because this is probably the one that means the most to me in all of what I'm doing. ",neutral,
"If you look at the interactions of a human brain, as we heard yesterday from a number of presentations, intelligence is wonderfully interactive. ",neutral,
"If you see the shadows that come through that, they're actually probably more important than the product, but it's the minimum it takes. ",neutral,
"If you think of it, the whole system of public education around the world is a protracted process of university entrance. ",neutral,
"If you're a mayor, you can do something about that. ",neutral,
"If, however, you allowed me to break you into coffee clusters, maybe three or four coffee clusters, and I could make coffee just for each of those individual clusters, your scores would go from 60 to 75 or 78. ",neutral,
"Imagine making it free, so that anyone in the world can have access to all of this knowledge, and imagine using information technology so that you can update this content, improve it, play with it, on a timescale that's more on the order of seconds instead of years. ",neutral,
"Immediate detection, immediate response. ",neutral,
"In 2004, I really couldn't manage the number of people who wanted to help, or the number of requests that I was getting. ",neutral,
"In addition, the revenue generated from that charcoal is 260 million dollars. ",neutral,
"In fact, a lot of this use coming from United States K-12 schools, because anyone who's involved in a school scale back, the first thing that's cut is the music curriculum. ",neutral,
"In fact, I'll come to your dorm room, just give me an email. ",neutral,
"In fact, personally, I've never met a priest or a pastor or a minister who does it for money. ",neutral,
"In fact, Solzhenitsyn once said, ""To have a great writer is to have another government.""Today 54 percent of people who are writers in America are women. ",neutral,
"In fact, you're free to share it, to do all of these things: to copy it, to change it, even to make commercial use of it, as long as you attribute the author. ",neutral,
"In regard to global warming, I'm just a layman. ",neutral,
"In some sense, that's what happened, exactly, to the set of people we were looking at. ",neutral,
"In the future, they will look like that, because we need to move away from those type of polymers and use that for medical equipment and more important things, perhaps, in life. ",neutral,
"In the other cases, they don't have to do bids. ",neutral,
"In the Western world, women start sooner at sex, have more partners, express less remorse for the partners that they do, marry later, have fewer children, leave bad marriages in order to get good ones. ",neutral,
"In those days, nobody had bank accounts, or American Express cards, or hedge funds. ",neutral,
"It all kind of started that way, but I think that I really realized the power of the image when I first went to the garbage-collecting village in Egypt, when I was about 16. ",neutral,
"It allows you to, on one city block, go up one full floor, so that it's on a continuum.Ok, now I'm going to go back, and I'm going to hit a second project. ",neutral,
"It also means that if an artist wants to invade something like a swimming pool, they can begin to do their exhibition in a swimming pool, so they're not forced to always work within the confines of a contemporary gallery space.So, how to build this. ",neutral,
"It comes from the motor of the mind, the wanting part of the mind, the craving part of the mind. ",neutral,
"It cost me 250,000 dollars to build this. ",neutral,
It could be a car blending into seats. ,neutral,
"It didn't scale but it at least was bringing computers to developing countries and learning pretty quickly that these kids, even though English wasn't their language, the Latin alphabet barely was their language, but they could just swim like fish. ",neutral,
"It goes back to, you know, the real-real versus the fake-real.And really, they did all sorts of things to trick the young people into thinking what a great deal the gang was going to be. ",neutral,
It is more valuable than the product in my eyes. ,neutral,
"It means reduce your carbon dioxide emissions with the full range of choices that you make, and then purchase or acquire offsets for the remainder that you have not completely reduced. ",neutral,
"It postulates a vast and rapidly growing number of universes existing in parallel, mutually undetectable, except through the narrow porthole of quantum mechanical experiments. ",neutral,
"It raised about 20 million dollars to do the engineering to just get this built, and then have it produced afterwards. ",neutral,
"It seems to me to be such a plausible, natural extension of the democratic principles we already have that I'm shocked to think anybody would find that just ridiculous. ",neutral,
It strikes me that much of the textbooks that are used to educate our children are inherently biased. ,neutral,
"It takes some time to change for this, but on the axises, you can quite easily get any variable you would like to have. ",neutral,
"It turns out people do eat hamburgers, and Ray Kroc, for a while, became the richest man in America.And then, finally, some of you recognize this young photo of Pete Best, who was the original drummer for the Beatles, until they, you know, sent him out on an errand and snuck away and picked up Ringo on a tour. ",neutral,
"It turns out the pre-frontal cortex does lots of things, but one of the most important things it does is an experience simulator. ",neutral,
"It turns out, the death rates on death row from all causes, including execution: two percent a year.(Laughter)So it's a lot safer being on death row than it is selling drugs out on the street.That gives you some pause, for those of you who believe that a death penalty's going to have an enormous deterrent effect on crime. ",neutral,
"It used to be the gang was a rite of passage; that the young people controlled the gang; that as you got older, you dropped out of the gang. ",neutral,
"It was a gorgeous day in the African sun, and the dust was flying and the girls were dancing, and there was this house, and it said, ""V-Day Safe House for the Girls.""And it hit me in that moment that it had taken 47 years, but that Mr. ",neutral,
It was built; it works.This is a shipping container. ,neutral,
"It was my first exhibit of photographs and they were all put up there, and after about two days, they all came down except for three. ",neutral,
"It was: ""What percentage of the day and night do you think about this person?",neutral,
"It wasn't mine before I was born, it's not going to be mine after I die, I'm just here for 80 years and then that's it.I was debating the other day on a talk show, and the guy was challenging me and he'd go, ""What's a pastor doing on protecting the environment?",neutral,
"It'll be just like it was in 1985, when you bought an Apple Macintosh 512. ",neutral,
"It's a drive.And in fact, I think it's more powerful than the sex drive. ",neutral,
"It's a little bit of a dedication to James, James Watson. ",neutral,
It's a process of academic inflation. ,neutral,
"It's a process that takes rationality almost to an absurd level, and it transcends all the baggage that normally comes with what people would call, sort of a rational conclusion to something. ",neutral,
"It's a shepherd's staff."" And God says, ""Throw it down."" And if you saw the movie, you know, he throws it down and it becomes a snake. ",neutral,
"It's a single element which rotates around to create a holistic element, and this is a carbon-fiber handrail which is only supported in two places. ",neutral,
"It's a very small increase, and it doesn't much matter whether they were in the reversible or irreversible condition.Wrong-o. ",neutral,
It's a wonderful organization of people and doctors who go to developing nations to offer plastic surgery to those who need it. ,neutral,
"It's almost as though the building could be placed anywhere, wherever you place it, the area under it is charged for theatrical performances. ",neutral,
"It's an absolutely fat-free design, and when you look at it, you see human beings.When that moves into polymers, you can change the elasticity, the fluidity of the form. ",neutral,
"It's an eat-your-own-clinic.So it's dealing with the fact that if you have AIDS, you also need to have nutrition rates, and the idea of nutrition is as important as getting antiretrovirals out there. ",neutral,
"It's built, it's running and she just started a business today, where she's washing other people's clothes.These are the Calhouns. ",neutral,
"It's called ""Abegg Variations,"" by Robert Schumann, a German 19th-century composer. ",neutral,
"It's called ""Kaleidoscope."" And Hofmann is a Polish pianist and composer of the late 19th century, and he's widely considered one of the greatest pianists of all time.I have another piece that I'd like to play for you. ",neutral,
It's full of prototypes and objects. ,neutral,
It's going to take 20 years or so to come to fruition.But part of that is to fulfill our mission of giving an encyclopedia to every single person on the planet. ,neutral,
"It's grown in my mind, and then it's grown in terms of the whole process that I go through.This is two weeks ago in CCP in Coventry, who build parts for Bentleys and so on. ",neutral,
"It's kind of agonizing, because a lot of people say, ""Let's do it at the state level,"" because states are more nimble than the feds, just because of size. ",neutral,
"It's more like joining a club, where you pay dues every year, and every year, they say, ""We've added more features, and we'll sell it to you for $99."" I know one guy who's spent $4,000 just on Photoshop over the years. ",neutral,
"It's one of many, many characteristics that women have that they will bring into the job market. ",neutral,
"It's the so-called Green Machine that we introduced with Kofi Annan in November at the World Summit that was held in Tunisia.Now once people start looking at this, they say, ""Ah, this is a laptop project."" Well, no, it's not a laptop project. ",neutral,
It's the symbol of his own occupation: I am a shepherd. ,neutral,
"It's to make them turn their back on what they think they like now, and reach out for something higher up the mustard hierarchy.(Laughter)A better mustard! A more expensive mustard! A mustard of more sophistication and culture and meaning. ",neutral,
"It's what's technically known as a ""barchan,"" and the entire dune walks across the desert in a westerly direction at a speed of about 17 meters per year. ",neutral,
"It's written around 1834, so even though it's old, I hope you'll like it.(Music)(Music ends)(Applause)Now comes the part that I hate. ",neutral,
JL: OK.GH: Two. ,neutral,
"JL: Yes, five cards. ",neutral,
"Just lift the entire block, flip some of the elements over, reposition them so they have appropriate views and relationships to downtown, and make circulation connections and reroute the road. ",neutral,
Just the variety of it and the range of it. ,neutral,
Just to tell you quickly about it: this is an engineering textbook. ,neutral,
"Kids and women are especially affected by it, because they're the ones who are around the cooking fires.So we wanted to see if we could introduce this charcoal-making technology there. ",neutral,
"Langerman uttered these words, and he's somebody you might have known but didn't, because in 1949 he read a little article in the paper about a hamburger stand owned by two brothers named McDonalds. ",neutral,
"Let's build in outbound confirmation messages, using text messages or SMS or instant messaging to find out from people who are within 100 meters of the rumor that you hear, if it is, in fact, valid. ",neutral,
"Listen, if you have invested money with managers who you compensate on the basis of their annual performance, don't ever again complain about quarterly report CEO management. ",neutral,
"Look at this magnificent beast, and ask the question: Who designed it?",neutral,
"Many architects seemed to think that when you design, you design a jewel, and it's a jewel that you try and crave for; whereas I felt that when you design, you either improve or you create a detriment to the community in which you're designing. ",neutral,
Many of you here have the opportunity to ensure that a lot of people see it. ,neutral,
"Maybe I will never be able to do it, but I have plans for my children. ",neutral,
"Meanwhile, my mother and I is the only person who knows about it because my father always confide in me.(Sighs)I made an arrangement with a Red Cross relief worker, who used his official van to transport the money to Lungi Airport, Freetown, although he did not know the real contents of the box.(Laughter)The fund was deposited as a family reasure, in a safe, reliable security company in Dakar, Senegal, where I was only given temporary asylum. ",neutral,
"Middle World is the narrow range of reality which we judge to be normal, as opposed to the queerness of the very small, the very large and the very fast. ",neutral,
"MIT OpenCourseWare, which is another large open-content site, gets a similar number of hits. ",neutral,
"Most of the news in America won't show really gory images and this showed American soldiers in uniform, strewn about a floor, a cold tile floor. ",neutral,
"Most of them have Korsakoff's syndrome, a polyneuritic psychosis. ",neutral,
"Most of you like milky, weak coffee.(Laughter)But you will never, ever say to someone who asks you what you want that ""I want a milky, weak coffee.""So that's number one thing that Howard did. ",neutral,
My background is not exactly the conventional medical education that you might expect. ,neutral,
"My father always said, ""No one gives a shit."" And now somebody I don't know, they're not asking for anything, just giving us food, looking out for us. ",neutral,
My name is Lovegrove. ,neutral,
Neither the destruction of the Ninth Ward nor the South Bronx was inevitable. ,neutral,
No idea how this may play out.I have an interest in education. ,neutral,
No incentive to report smallpox.It wasn't just India that had smallpox deities; smallpox deities were prevalent all over the world. ,neutral,
"No matter how bad it was economically, he always got himself paid.We had some theories related to cash flow, and lack of access to capital markets, and things like that. ",neutral,
"Nobody else saw this but I found it in a book, and I found a link to a page that describes it, and I'm going to clean it up tomorrow, so please don't delete it,"" then it would survive.And it also matters who the people are who are voting. ",neutral,
"Normal touch sensors that you see, like on a kiosk or interactive whiteboards, can only register one point of contact at a time. ",neutral,
"Norman Rockwell hangs in living rooms and bathrooms, and this is not something to be considered high art."" And I think this is one of the most important things to us as humans. ",neutral,
Not a single atom that is in your body today was there when that event took place. ,neutral,
"Not any more than any other species."" When he said the word ""species,"" he was revealing his worldview. ",neutral,
"Not just a superficial image of it, though it contains that as well, but an explanatory model, embodying the same mathematical relationships and the same causal structure.Now, that is knowledge. ",neutral,
"Now it is true that at the end of the day, an administrator can go through here and take a look at this and say, ""OK, 18 deletes, two keeps: we'll delete it."" But in other cases, this could be 18 deletes and two keeps, and we would keep it, because if those last two keeps say, ""Wait a minute. ",neutral,
"Now, don't get me wrong, we need money.(Laughter)But grassroots groups are needed at the table during the decision-making process. ",neutral,
"Now, here's what's really interesting: after they'd been working for a couple years, what do you think happened to those nations?",neutral,
"Now, I should tell you that I have no idea what psychophysics is, although at some point in my life, I dated a girl for two years who was getting her doctorate in psychophysics. ",neutral,
"Now, most people in that business, in the world of testing food and such, are not dismayed when the data comes back a mess. ",neutral,
"Now, Rick Warren uses scientific terms and scientific factoids and information in a very interesting way.Here's one: ""God deliberately shaped and formed you to serve him in a way that makes your ministry unique. ",neutral,
"Now, statisticians don't like it, because they say that this will not show the reality; we have to have statistical, analytical methods. ",neutral,
"Now, that's a principle in the Bible that says give 10 percent of what you get back to charity, give it away to help other people. ",neutral,
"Now, what we're doing is, we're doing one that will be both frontlit and backlit. ",neutral,
"Now, what's missing from the larger debate is a comprehensive cost-benefit analysis between not fixing an unhealthy, environmentally-challenged community, versus incorporating structural, sustainable changes. ",neutral,
"Now, when you have initiatives like the $100 laptop, I kind of cringe at the idea of introducing a whole new generation to computing with this standard mouse-and-windows-pointer interface. ",neutral,
"Now, why doesn't this take place?",neutral,
"Obviously, if he's God, then that would mean that when he asks the question, it's for your benefit, not his. ",neutral,
"Of course, the vote ended up being about 85 to 18, so there was no real danger to our democratic processes. ",neutral,
"OK, because I'm going to do it very quick.This isn't just about nonprofit. ",neutral,
"Ok, so that is a company not counting taps. ",neutral,
"On one of them, carve: ""Problems are soluble."" And on the other one, carve: ""Problems are inevitable.""Thank you.(Applause)",neutral,
"On September 10, the morning of my seventh birthday, I came downstairs to the kitchen, where my mother was washing the dishes and my father was reading the paper or something, and I sort of presented myself to them in the doorway, and they said, ""Hey, happy birthday!"" And I said, ""I'm seven."" And my father smiled and said, ""Well, you know what that means, don't you?",neutral,
"Once you know the game, you just up the ante, don't you?",neutral,
"One is seeing what's right in front of you, and talking about it, and stating it. ",neutral,
"One of the last 10,000 years and the other, certainly of the last 25 years, that are going to have an impact on these three different brain systems: lust, romantic love and deep attachment to a partner.The first is women working, moving into the workforce. ",neutral,
"One reviewer for a Roman Catholic newspaper called it ""totalitarian."" It strikes me as practically libertarian. ",neutral,
one two three four,neutral,
"One, it is the lateral stability for the entire building; it's a structural element. ",neutral,
"Or being in a position like Lance Armstrong, ""You've got testicular cancer."" That's pretty tough for any male, especially if you ride a bike.(Laughter)You've got it in your brain; you've got it in your lungs. ",neutral,
"Other products cost less; other products had more features, they had voice recorders and FM transmitters. ",neutral,
"Other students are just sent back to their little dorm rooms and they are measured over the next three to six days on their liking, satisfaction with the pictures. ",neutral,
Other transportation efficiency is as important as cars and trucks. ,neutral,
"Our bus ride took us from San Francisco to London, then we switched buses at the big pond. ",neutral,
Our education system has mined our minds in the way that we strip-mine the earth: for a particular commodity. ,neutral,
"Our first operation was to re-digest it back to them, show it to them and say, ""You know what?",neutral,
"Ours is a city, not a wilderness preserve. ",neutral,
People like Bill Buxton have been playing around with it in the '80s. ,neutral,
"Personification and the imputing of intentional purpose is such a brilliantly successful way to model humans, it's hardly surprising the same modeling software often seizes control when we're trying to think about entities for which it's not appropriate, like Basil Fawlty with his car or like millions of deluded people, with the universe as a whole.(Laughter)If the universe is queerer than we can suppose, is it just because we've been naturally selected to suppose only what we needed to suppose in order to survive in the Pleistocene of Africa?",neutral,
"Physical improvements help inform public policy regarding traffic safety, the placement of the waste and other facilities, which, if done properly, don't compromise a community's quality of life. ",neutral,
"Poor people are not only still poor, they are still unhealthy.Fortunately, there are many people like me who are striving for solutions that won't compromise the lives of low-income communities of color in the short term, and won't destroy us all in the long term. ",neutral,
"Portions can be opened, so you can now actually have motorcycles drive directly into the performance, or you can even just have an open-air performance, or for intermissions. ",neutral,
Probably the most important piece there is that the kids really can do the maintenance. ,neutral,
red orange yellow green blue,neutral,
"Red-lining was used by banks, wherein certain sections of the city, including ours, were deemed off-limits to any sort of investment. ",neutral,
"Religion doesn't have a monopoly on that, but there are plenty of religious kooks. ",neutral,
Renewables at the current levels of technological efficiency can make this much difference. ,neutral,
"RickK is a very famous Wikipedian who does an enormous amount of work with vandalism, hoaxes and votes for deletion. ",neutral,
"Santa would come to our house while we were at nine o'clock high mass on Christmas morning, but only if all of us kids did not make a fuss. ",neutral,
"Second, it's a symbol of not only his identity, it's a symbol of his income, because all of his assets are tied up in sheep. ",neutral,
"She gave birth; I caught the baby; I got off the island; I landed in San Francisco; and all the press wanted to talk to me, because my three weeks on the island made me an expert in Indian affairs. ",neutral,
"She was writing and writing, and we all started reading it, because we had so few blogs on the service, we could keep track of everyone.And she was writing one day, and then she disappeared for a little bit. ",neutral,
"She went to Juarez to take care of an ailing aunt, and in the course of it, she began to discover what was happening to the murdered and disappeared women of Juarez. ",neutral,
"She's somebody who believes strongly in community service, and decided that this was something that I needed to do. ",neutral,
"Shouldn't we think about manipulation, rather than elimination?",neutral,
"Significance in life doesn't come from status, because you can always find somebody who's got more than you. ",neutral,
"So an artistic director has the ability to have a performance that enters in a Wagnerian procession, shows the first act in thrust, the intermission in a Greek procession, second act in arena, and so forth.So I'm going to show you what this actually means. ",neutral,
So here's what the org chart of the gang looks like. ,neutral,
So how is all this governed?,neutral,
So I am a 21st-century translator of technology into products that we use everyday and relate beautifully and naturally with. ,neutral,
"So I decided instead, I would talk about someone who I think has done as much to make Americans happy as perhaps anyone over the last 20 years, a man who is a great personal hero of mine: someone by the name of Howard Moskowitz, who is most famous for reinventing spaghetti sauce.Howard's about this high, and he's round, and he's in his 60s, and he has big huge glasses and thinning gray hair, and he has a kind of wonderful exuberance and vitality, and he has a parrot, and he loves the opera, and he's a great aficionado of medieval history. ",neutral,
"So I decided to contact you myself, for you to assure me of safety and honesty, if I have to entrust any amount of money under your custody. ",neutral,
"So I had to say, ok, I would use whatever affluence and whatever influence I've got to help those who don't have either of those.You know, there's a story in the Bible about Moses, whether you believe it's true or not, it really doesn't matter to me. ",neutral,
"So I have a big interest in education, and I think we all do. ",neutral,
"So I have a couple minutes.Let me do one last thing I hadn't thought I'd have time to do, which is to talk about what we learned more generally about economics, from the study of the gang.So, economists tend to talk in technical words. ",neutral,
"So I'm going to tell you about this, use my 18 minutes to tell you why we're doing it, how we're doing it and then what we're doing. ",neutral,
"So I'm sort of thinking, ""Well, I don't know, I don't know if I want to get upset with this yet.""But then I read on, and I read this: ""First, Noah had never seen rain, because prior to the Flood, God irrigated the earth from the ground up."" I wish that sentence weren't in there, because I think it is false. ",neutral,
"So if you look at most of the major free software projects, they have one single person in charge who everyone agrees is the benevolent dictator. ",neutral,
"So in 1997 we got all these incredible women together and we said, ""How can we use the play, this energy, to stop violence against women?",neutral,
"So in some sense, the foot soldiers are a lot like the people who are taking your order at McDonald's, and it's not just by chance that they're like them. ",neutral,
"So in some very literal way, the young black men who were growing up in this country were living in a war zone, very much in the sense that the soldiers over in Iraq are fighting in a war.So why in the world, you might ask, would anybody be willing to stand out on a street corner selling drugs for $3.50 an hour, with a 25 percent chance of dying over the next four years?",neutral,
"So instead of a hidden pandemic of bird flu, we find it and immediately contain it. ",neutral,
So it was sort of a spooky story.And I think some people may have misunderstood. ,neutral,
"So it's going to take a lot of computing power, because I want the idea that any laptop anywhere in the world can plug into the system and be able to not only participate in developing these designs, but utilize the designs. ",neutral,
"So let me start with the second one: ""Typical."" Well, is this a typical place?",neutral,
"So let's see.So, for instance, we have a lava lamp application here. ",neutral,
"So over the next couple of years, students and I worked to develop a process.So you start with the bagasse, and then you take a very simple kiln that you can make out of a waste fifty five-gallon oil drum. ",neutral,
"So that means, you know, somebody who's based in Mississippi knows more about Mississippi than I do. ",neutral,
"so that the king may care for the widow and orphan, support the oppressed, defend the defenseless, care for the sick, assist the poor, speak up for the foreigner, those in prison."" Basically, he's talking about all the marginalized in society.And as I read that, I looked at it, and I thought, you know, what this is saying is that the purpose of influence is to speak up for those who have no influence. ",neutral,
"So that was the core idea.Now, we had to convince the library that social roles were equally important to media, in order to get them to accept this. ",neutral,
So that's one tool that we can use to very quickly monitor the history of a page.Another thing that we do within the community is we leave everything very open-ended. ,neutral,
"So that's the basic concept, and now I'm going to show you what it leads to.Ok, it seems a very formal, willful gesture, but something derived entirely out of the constraints. ",neutral,
"So the big question when you've got this really chaotic organization is, why isn't it all rubbish?",neutral,
"So the idea is that you can really, you know, partake in this process, but watch something really crappy look beautiful. ",neutral,
"So the same kids who are working in the gang were actually, at the very same time, typically working part-time at a place like McDonald's. ",neutral,
So the servers are managed by a ragtag band of volunteers. ,neutral,
"So the truth in general is that the kinds of controversies that you would probably think we have within the Wikipedia community are not really controversies at all.Articles on controversial topics are edited a lot, but they don't cause much controversy within the community. ",neutral,
"So this is about getting an economic engine, and then at night, it turns into a movie theater. ",neutral,
"So this neutrality policy is really important for us because it empowers a community that is very diverse to come together and actually get some work done.So we have very diverse contributors in terms of political, religious, cultural backgrounds. ",neutral,
"So this was an unprogrammed area where people could pretty much do anything, including eat, yell, play chess and so forth.Now we're moving up into what we call the mixing chamber. ",neutral,
"So we gave them cameras; they went around campus; they took 12 pictures of their favorite professors and their dorm room and their dog, and all the other things they wanted to have Harvard memories of. ",neutral,
"So we searched and we searched, and we found every case of smallpox in India. ",neutral,
"So we're seeing there's a real extension of middle age.For one of my books, I looked at divorce data in 58 societies. ",neutral,
"So what happened is, we used Meetup and all these other Internet tools, and we ended up having 40 chapters starting up, thousands of architects in 104 countries. ",neutral,
"So when I was 17, I went out on Thanksgiving, it was my target for years to have enough money to feed two families. ",neutral,
"So when Yochai is talking about new methods of organization, he's exactly describing Wikipedia. ",neutral,
"So why is ""United States"" in the ""U""s?",neutral,
So Yochai showed you the graph of what the cost of a printing press was. ,neutral,
So you can't use the same models that you use in the United States for making things move forward. ,neutral,
"So you were probably steered benignly away from things at school when you were a kid, things you liked, on the grounds that you would never get a job doing that. ",neutral,
"So you're not just doing a building for the residents or for the people who are going to use it, but for the community as a whole.And in 1999, we started by responding to the issue of the housing crisis for returning refugees in Kosovo. ",neutral,
"So, everybody can rank these Monet prints from the one they like the most, to the one they like the least. ",neutral,
"So, I'm going to have a moment to think, and I'll try to make something out of it.(Plays the five notes)(Music)(Music ends)(Applause)The next song, or the encore that I'm going to play is called ""Bumble Boogie,"" by Jack Fina.(Applause)(Music)(Music ends)(Applause)",neutral,
